priorityTier,term,docketNumber,sourceRowCount,sourceRecordIds,sourceUrl,orderEvents,externalSourceUrl,externalObservationDate,externalObservationLocator,observedActorAction,policyStatus,sourceSha256,reviewStatus,completionRule
2_denied_or_nonbinary_matter,OT2024,24A1107,1,shadow_docket_database_v3-0.csv:line 401682,https://www.supremecourt.gov/docket/docketfiles/html/public/24A1107.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-06-04"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 401682""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A1143,1,shadow_docket_database_v3-0.csv:line 402048,https://www.supremecourt.gov/docket/docketfiles/html/public/24A1143.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-06-25"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402048""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A116,1,shadow_docket_database_v3-0.csv:line 397734,https://www.supremecourt.gov/docket/docketfiles/html/public/24A116.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-10-16"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 397734""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A1166,1,shadow_docket_database_v3-0.csv:line 402607,https://www.supremecourt.gov/docket/docketfiles/html/public/24A1166.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-09-05"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402607""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A117,1,shadow_docket_database_v3-0.csv:line 397735,https://www.supremecourt.gov/docket/docketfiles/html/public/24A117.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-10-16"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 397735""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A1192,1,shadow_docket_database_v3-0.csv:line 401784,https://www.supremecourt.gov/docket/docketfiles/html/public/24A1192.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-06-10"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 401784""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A1231,1,shadow_docket_database_v3-0.csv:line 401804,https://www.supremecourt.gov/docket/docketfiles/html/public/24A1231.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-06-13"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 401804""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A1269,1,shadow_docket_database_v3-0.csv:line 402285,https://www.supremecourt.gov/docket/docketfiles/html/public/24A1269.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-07-09"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402285""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A136,1,shadow_docket_database_v3-0.csv:line 396176,https://www.supremecourt.gov/docket/docketfiles/html/public/24A136.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-10-07"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 396176""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A189,1,shadow_docket_database_v3-0.csv:line 396177,https://www.supremecourt.gov/docket/docketfiles/html/public/24A189.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-10-07"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 396177""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A222,1,shadow_docket_database_v3-0.csv:line 397477,https://www.supremecourt.gov/docket/docketfiles/html/public/24A222.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-10-15"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 397477""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A244,1,shadow_docket_database_v3-0.csv:line 397974,https://www.supremecourt.gov/docket/docketfiles/html/public/24A244.html,"[{""applicationClass"":""Vacate"",""dispositionDate"":""2024-11-04"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 397974""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A245,1,shadow_docket_database_v3-0.csv:line 401243,https://www.supremecourt.gov/docket/docketfiles/html/public/24A245.html,"[{""applicationClass"":""Vacate"",""dispositionDate"":""2025-05-19"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 401243""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A273,1,shadow_docket_database_v3-0.csv:line 397975,https://www.supremecourt.gov/docket/docketfiles/html/public/24A273.html,"[{""applicationClass"":""Injunction"",""dispositionDate"":""2024-11-04"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 397975""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A328,1,shadow_docket_database_v3-0.csv:line 398557,https://www.supremecourt.gov/docket/docketfiles/html/public/24A328.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-12-09"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 398557""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A332,1,shadow_docket_database_v3-0.csv:line 398153,https://www.supremecourt.gov/docket/docketfiles/html/public/24A332.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-11-12"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 398153""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A369,1,shadow_docket_database_v3-0.csv:line 398738,https://www.supremecourt.gov/docket/docketfiles/html/public/24A369.html,"[{""applicationClass"":""Injunction"",""dispositionDate"":""2024-12-16"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 398738""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A372,1,shadow_docket_database_v3-0.csv:line 398739,https://www.supremecourt.gov/docket/docketfiles/html/public/24A372.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-12-16"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 398739""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A408,1,shadow_docket_database_v3-0.csv:line 397942,https://www.supremecourt.gov/docket/docketfiles/html/public/24A408.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-11-01"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 397942""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A415,1,shadow_docket_database_v3-0.csv:line 398946,https://www.supremecourt.gov/docket/docketfiles/html/public/24A415.html,"[{""applicationClass"":""Vacate"",""dispositionDate"":""2025-01-13"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 398946""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A419,1,shadow_docket_database_v3-0.csv:line 398391,https://www.supremecourt.gov/docket/docketfiles/html/public/24A419.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-11-22"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 398391""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A440,1,shadow_docket_database_v3-0.csv:line 398947,https://www.supremecourt.gov/docket/docketfiles/html/public/24A440.html,"[{""applicationClass"":""Injunction"",""dispositionDate"":""2025-01-13"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 398947""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A463,1,shadow_docket_database_v3-0.csv:line 398712,https://www.supremecourt.gov/docket/docketfiles/html/public/24A463.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-12-11"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 398712""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A516,1,shadow_docket_database_v3-0.csv:line 399429,https://www.supremecourt.gov/docket/docketfiles/html/public/24A516.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-01-27"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 399429""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A531,1,shadow_docket_database_v3-0.csv:line 399430,https://www.supremecourt.gov/docket/docketfiles/html/public/24A531.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-01-27"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 399430""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A532,1,shadow_docket_database_v3-0.csv:line 399346,https://www.supremecourt.gov/docket/docketfiles/html/public/24A532.html,"[{""applicationClass"":""Injunction"",""dispositionDate"":""2025-01-21"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 399346""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A553,1,shadow_docket_database_v3-0.csv:line 398839,https://www.supremecourt.gov/docket/docketfiles/html/public/24A553.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-12-17"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 398839""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A61,1,shadow_docket_database_v3-0.csv:line 396174,https://www.supremecourt.gov/docket/docketfiles/html/public/24A61.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-10-07"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 396174""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A658,1,shadow_docket_database_v3-0.csv:line 399989,https://www.supremecourt.gov/docket/docketfiles/html/public/24A658.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-03-03"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 399989""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A666,1,shadow_docket_database_v3-0.csv:line 398932,https://www.supremecourt.gov/docket/docketfiles/html/public/24A666.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-01-09"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 398932""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A730,1,shadow_docket_database_v3-0.csv:line 400265,https://www.supremecourt.gov/docket/docketfiles/html/public/24A730.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-03-24"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 400265""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A731,1,shadow_docket_database_v3-0.csv:line 400266,https://www.supremecourt.gov/docket/docketfiles/html/public/24A731.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-03-24"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 400266""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A790,1,shadow_docket_database_v3-0.csv:line 400099,https://www.supremecourt.gov/docket/docketfiles/html/public/24A790.html,"[{""applicationClass"":""Vacate"",""dispositionDate"":""2025-03-06"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 400099""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A831,1,shadow_docket_database_v3-0.csv:line 400093,https://www.supremecourt.gov/docket/docketfiles/html/public/24A831.html,"[{""applicationClass"":""Vacate"",""dispositionDate"":""2025-03-05"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 400093""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A852,1,shadow_docket_database_v3-0.csv:line 400608,https://www.supremecourt.gov/docket/docketfiles/html/public/24A852.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-04-07"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 400608""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A864,1,shadow_docket_database_v3-0.csv:line 401108,https://www.supremecourt.gov/docket/docketfiles/html/public/24A864.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-05-05"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 401108""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A893,1,shadow_docket_database_v3-0.csv:line 400244,https://www.supremecourt.gov/docket/docketfiles/html/public/24A893.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-03-18"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 400244""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A902,1,shadow_docket_database_v3-0.csv:line 401112,https://www.supremecourt.gov/docket/docketfiles/html/public/24A902.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-05-05"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 401112""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A949,1,shadow_docket_database_v3-0.csv:line 400702,https://www.supremecourt.gov/docket/docketfiles/html/public/24A949.html,"[{""applicationClass"":""Vacate"",""dispositionDate"":""2025-04-10"",""dispositionType"":""NA"",""downstreamPolicyStatus"":""nonbinary_or_na_docket_status_no_external_implementation_coding"",""reliefGranted"":""NA"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 400702""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A95,1,shadow_docket_database_v3-0.csv:line 397728,https://www.supremecourt.gov/docket/docketfiles/html/public/24A95.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-10-16"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 397728""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A96,1,shadow_docket_database_v3-0.csv:line 397729,https://www.supremecourt.gov/docket/docketfiles/html/public/24A96.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-10-16"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 397729""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A969,1,shadow_docket_database_v3-0.csv:line 401701,https://www.supremecourt.gov/docket/docketfiles/html/public/24A969.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-06-06"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 401701""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A97,1,shadow_docket_database_v3-0.csv:line 397730,https://www.supremecourt.gov/docket/docketfiles/html/public/24A97.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-10-16"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 397730""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A970,2,shadow_docket_database_v3-0.csv:line 400946;shadow_docket_database_v3-0.csv:line 400947,https://www.supremecourt.gov/docket/docketfiles/html/public/24A970.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-04-22"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 400946""},{""applicationClass"":""Vacate"",""dispositionDate"":""2025-04-22"",""dispositionType"":""NA"",""downstreamPolicyStatus"":""nonbinary_or_na_docket_status_no_external_implementation_coding"",""reliefGranted"":""NA"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 400947""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A98,1,shadow_docket_database_v3-0.csv:line 397731,https://www.supremecourt.gov/docket/docketfiles/html/public/24A98.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2024-10-16"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 397731""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,24A982,1,shadow_docket_database_v3-0.csv:line 401681,https://www.supremecourt.gov/docket/docketfiles/html/public/24A982.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-06-04"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 401681""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25-5083,1,shadow_docket_database_v3-0.csv:line 402317,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5083.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-07-15"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402317""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
2_denied_or_nonbinary_matter,OT2024,25-5097,2,shadow_docket_database_v3-0.csv:line 402319;shadow_docket_database_v3-0.csv:line 402320,https://www.supremecourt.gov/docket/docketfiles/html/public/25-5097.html,"[{""applicationClass"":""Stay"",""dispositionDate"":""2025-07-15"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402319""},{""applicationClass"":""Stay"",""dispositionDate"":""2025-07-15"",""dispositionType"":""Denied"",""downstreamPolicyStatus"":""requested_emergency_relief_denied_no_scotus_policy_change"",""reliefGranted"":""0"",""sourceRecordId"":""shadow_docket_database_v3-0.csv:line 402320""}]",,,,,,,pending_external_implementation_evidence,"link external lower-court order or official implementation record to the specific order event; retain date, locator, actor, action and unavailable-source log"
