caseKey,caseName,caseDescription,caseWeight,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,directionalScore,representativeQuality,riskControl,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,1.000,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,21600,180.000,11479,95.658,95.658,0.691,0.620,0.921,0.531,0.531,0.604,0.628,0.321,0.453,0.469,0.469,0.000,0.000,0.070,0.001,0.002,0.002,0.203,0.784,0.949,0.398,0.000,0.000,0.000,0.216,0.531,0.338,0.046,0.018,0.000,0.630,0.000,0.000,0.000,0.002,0.000,0.000,0.001,6.000,0.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.334,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,1.000,default-pass-public-objection,Default pass + public objection window,21600,180.000,8382,69.850,180.000,0.570,0.514,0.808,0.388,1.000,0.531,0.588,0.206,0.158,0.612,0.000,0.000,0.000,0.334,0.250,0.194,0.403,0.206,0.792,0.884,0.414,0.000,0.000,0.000,0.208,0.000,0.000,0.102,0.195,0.000,0.502,0.000,0.000,0.000,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.228,0,0
low-compromise-flooding,Low-Compromise Flooding,High proposal pressure in a low-compromise legislature.,1.000,default-pass-law-registry,Default pass + law registry,21600,180.000,18665,155.542,180.000,0.645,0.456,0.616,0.864,1.000,0.531,0.473,0.459,0.116,0.136,0.000,0.000,0.000,0.437,0.026,0.882,0.653,0.270,0.786,0.992,0.656,0.000,0.000,0.000,0.214,0.000,0.000,0.182,0.815,0.000,0.372,0.652,0.277,5.144,0.882,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.409,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,current-system,Current U.S.-style system,21600,180.000,703,5.858,180.000,0.504,0.612,0.869,0.033,1.000,0.659,0.641,0.021,0.336,0.967,0.000,0.000,0.000,0.000,0.917,0.007,0.144,0.532,0.822,0.016,0.984,0.000,0.000,0.000,0.178,0.000,0.000,0.106,0.023,0.000,0.599,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.021,247,8
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,simple-majority,Unicameral simple majority,21600,180.000,4004,33.367,180.000,0.529,0.546,0.855,0.185,1.000,0.575,0.611,0.107,0.222,0.815,0.000,0.000,0.000,0.000,0.621,0.073,0.313,0.385,0.804,0.304,0.810,0.000,0.000,0.000,0.196,0.000,0.000,0.120,0.120,0.000,0.519,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.113,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,supermajority-60,Unicameral 60 percent passage,21600,180.000,814,6.783,180.000,0.508,0.615,0.870,0.038,1.000,0.658,0.633,0.025,0.354,0.962,0.000,0.000,0.000,0.000,0.906,0.007,0.127,0.541,0.832,0.015,1.003,0.000,0.000,0.000,0.168,0.000,0.000,0.104,0.026,0.000,0.597,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.024,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,bicameral-majority,Bicameral simple majority,21600,180.000,2154,17.950,180.000,0.512,0.570,0.866,0.100,1.000,0.604,0.617,0.060,0.267,0.900,0.000,0.000,0.000,0.000,0.784,0.030,0.222,0.438,0.818,0.116,0.876,0.000,0.000,0.000,0.182,0.000,0.000,0.118,0.071,0.000,0.543,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.062,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,presidential-veto,Bicameral majority + presidential veto,21600,180.000,1307,10.892,180.000,0.505,0.583,0.872,0.061,1.000,0.614,0.634,0.037,0.286,0.939,0.000,0.000,0.000,0.000,0.859,0.017,0.205,0.451,0.813,0.065,0.864,0.000,0.000,0.000,0.187,0.000,0.000,0.108,0.039,0.000,0.567,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.038,756,8
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,default-pass,Default pass unless 2/3 block,21600,180.000,18105,150.875,180.000,0.634,0.452,0.611,0.838,1.000,0.519,0.485,0.435,0.099,0.162,0.000,0.000,0.000,0.485,0.042,0.698,0.702,0.338,0.786,0.974,0.872,0.000,0.000,0.000,0.214,0.000,0.000,0.189,0.798,0.000,0.369,0.000,0.000,0.000,0.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.407,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,default-pass-budgeted-lobbying,Default pass + budgeted lobbying,21600,180.000,18147,151.225,180.000,0.633,0.451,0.609,0.840,1.000,0.518,0.484,0.435,0.099,0.160,0.000,0.000,0.000,0.485,0.044,0.698,0.701,0.339,0.787,0.973,0.883,0.106,0.733,2.683,0.213,0.000,0.000,0.190,0.808,0.000,0.367,0.000,0.000,0.000,0.698,0.000,0.000,0.000,0.000,0.000,3.822,0.210,0.203,0.198,0.197,0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.406,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,default-pass-strategic-lobbying,Default pass + strategic lobbying,21600,180.000,18102,150.850,180.000,0.633,0.451,0.610,0.838,1.000,0.518,0.483,0.434,0.099,0.162,0.000,0.000,0.000,0.486,0.044,0.696,0.700,0.341,0.787,0.963,0.890,0.171,0.671,1.671,0.213,0.000,0.000,0.190,0.802,0.000,0.367,0.000,0.000,0.000,0.696,0.000,0.000,0.000,0.000,0.000,2.369,0.152,0.140,0.212,0.378,0.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.405,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,default-pass-adaptive-proposers,Default pass + adaptive proposers,21600,180.000,18262,152.183,177.183,0.646,0.459,0.635,0.845,0.984,0.511,0.485,0.432,0.117,0.155,0.016,0.000,0.000,0.488,0.040,0.571,0.611,0.318,0.798,0.971,0.844,0.000,0.000,0.000,0.202,0.984,0.095,0.173,0.785,0.048,0.381,0.000,0.000,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.410,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,default-pass-adaptive-proposers-lobbying,Default pass + adaptive proposers + strategic lobbying,21600,180.000,18220,151.833,177.133,0.645,0.458,0.634,0.844,0.984,0.510,0.484,0.430,0.116,0.156,0.016,0.000,0.000,0.493,0.042,0.569,0.611,0.321,0.799,0.968,0.859,0.170,0.666,1.591,0.201,0.984,0.095,0.172,0.783,0.048,0.380,0.000,0.000,0.000,0.569,0.000,0.000,0.000,0.000,0.000,2.400,0.153,0.142,0.209,0.377,0.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.408,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,default-pass-deep-strategy-bundle,Default pass + adaptive strategy bundle,21600,180.000,19974,166.450,177.325,0.709,0.480,0.721,0.925,0.985,0.511,0.447,0.472,0.213,0.075,0.015,0.000,0.000,0.472,0.040,0.350,0.346,0.289,0.809,0.954,0.925,0.178,0.626,1.505,0.191,0.985,0.313,0.122,0.527,0.271,0.421,0.000,0.000,0.000,0.350,0.000,0.000,0.000,0.000,0.000,2.327,0.158,0.145,0.202,0.372,0.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.414,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,default-pass-multiround-mediation,Default pass + multi-round mediation,21600,180.000,19958,166.317,180.000,0.691,0.476,0.671,0.924,1.000,0.515,0.439,0.476,0.204,0.076,0.000,0.000,0.000,0.455,0.043,0.375,0.372,0.341,0.806,0.950,1.009,0.000,0.000,0.000,0.194,0.750,0.297,0.118,0.818,0.287,0.418,0.000,0.000,0.000,0.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.406,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,21600,180.000,19224,160.200,180.000,0.680,0.473,0.676,0.890,1.000,0.508,0.436,0.452,0.205,0.110,0.000,0.000,0.167,0.450,0.104,0.344,0.351,0.341,0.807,0.888,1.000,0.000,0.000,0.000,0.193,0.751,0.296,0.120,0.820,0.287,0.410,0.000,0.000,0.000,0.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.617,0.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.388,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,21600,180.000,8309,69.242,180.000,0.569,0.528,0.794,0.385,1.000,0.527,0.624,0.203,0.165,0.615,0.000,0.000,0.000,0.354,0.034,0.213,0.462,0.271,0.828,0.912,0.561,0.000,0.000,0.000,0.172,0.000,0.000,0.120,0.190,0.000,0.496,0.000,0.000,0.000,0.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.280,0.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.276,0.384,0.000,0.000,0.000,0.000,0.000,0.035,0.240,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,21600,180.000,11430,95.250,95.317,0.673,0.605,0.886,0.529,0.530,0.580,0.641,0.307,0.424,0.471,0.470,0.000,0.000,0.236,0.003,0.002,0.002,0.253,0.757,0.903,0.502,0.000,0.000,0.000,0.243,0.530,0.328,0.050,0.018,0.000,0.622,0.000,0.000,0.000,0.002,0.000,0.000,0.001,6.000,0.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.339,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,default-pass-public-objection,Default pass + public objection window,21600,180.000,8602,71.683,180.000,0.568,0.513,0.792,0.398,1.000,0.528,0.594,0.210,0.169,0.602,0.000,0.000,0.000,0.349,0.267,0.192,0.385,0.276,0.786,0.807,0.591,0.000,0.000,0.000,0.214,0.000,0.000,0.116,0.210,0.000,0.487,0.000,0.000,0.000,0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.237,0,0
capture-crisis,Capture Crisis,"High lobbying, weak constituency pressure, low compromise, and high proposal pressure.",1.000,default-pass-law-registry,Default pass + law registry,21600,180.000,18852,157.100,180.000,0.644,0.457,0.602,0.873,1.000,0.534,0.479,0.466,0.124,0.127,0.000,0.000,0.000,0.430,0.035,0.883,0.631,0.338,0.780,0.975,0.880,0.000,0.000,0.000,0.220,0.000,0.000,0.193,0.846,0.000,0.366,0.658,0.254,5.158,0.883,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.418,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,current-system,Current U.S.-style system,14400,120.000,1663,13.858,120.000,0.552,0.647,0.895,0.115,1.000,0.699,0.697,0.081,0.347,0.885,0.000,0.000,0.000,0.000,0.709,0.030,0.188,0.332,0.846,0.225,0.609,0.000,0.000,0.000,0.154,0.000,0.000,0.077,0.065,0.000,0.646,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.080,482,4
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,simple-majority,Unicameral simple majority,14400,120.000,5057,42.142,120.000,0.593,0.575,0.852,0.351,1.000,0.618,0.636,0.217,0.234,0.649,0.000,0.000,0.000,0.000,0.305,0.145,0.329,0.304,0.838,0.698,0.620,0.000,0.000,0.000,0.162,0.000,0.000,0.104,0.226,0.000,0.551,0.000,0.000,0.000,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.223,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,supermajority-60,Unicameral 60 percent passage,14400,120.000,2188,18.233,120.000,0.561,0.640,0.892,0.152,1.000,0.686,0.695,0.104,0.339,0.848,0.000,0.000,0.000,0.000,0.630,0.039,0.189,0.325,0.844,0.322,0.601,0.000,0.000,0.000,0.156,0.000,0.000,0.079,0.083,0.000,0.634,0.000,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.106,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,bicameral-majority,Bicameral simple majority,14400,120.000,3559,29.658,120.000,0.575,0.602,0.874,0.247,1.000,0.645,0.665,0.159,0.274,0.753,0.000,0.000,0.000,0.000,0.458,0.085,0.264,0.309,0.840,0.523,0.597,0.000,0.000,0.000,0.160,0.000,0.000,0.092,0.146,0.000,0.587,0.000,0.000,0.000,0.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.164,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,presidential-veto,Bicameral majority + presidential veto,14400,120.000,2413,20.108,120.000,0.558,0.621,0.885,0.168,1.000,0.664,0.679,0.111,0.303,0.832,0.000,0.000,0.000,0.000,0.607,0.052,0.235,0.317,0.844,0.342,0.598,0.000,0.000,0.000,0.156,0.000,0.000,0.085,0.102,0.000,0.613,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.114,1052,10
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,default-pass,Default pass unless 2/3 block,14400,120.000,11855,98.792,120.000,0.653,0.485,0.651,0.823,1.000,0.546,0.523,0.450,0.129,0.177,0.000,0.000,0.000,0.421,0.019,0.596,0.588,0.317,0.816,0.985,0.762,0.000,0.000,0.000,0.184,0.000,0.000,0.164,0.764,0.000,0.411,0.000,0.000,0.000,0.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.431,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,default-pass-budgeted-lobbying,Default pass + budgeted lobbying,14400,120.000,11880,99.000,120.000,0.653,0.484,0.649,0.825,1.000,0.544,0.522,0.448,0.127,0.175,0.000,0.000,0.000,0.425,0.019,0.599,0.591,0.319,0.816,0.988,0.773,0.147,0.719,1.787,0.184,0.000,0.000,0.164,0.767,0.000,0.409,0.000,0.000,0.000,0.599,0.000,0.000,0.000,0.000,0.000,2.926,0.200,0.208,0.196,0.213,0.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.431,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,default-pass-strategic-lobbying,Default pass + strategic lobbying,14400,120.000,11860,98.833,120.000,0.652,0.484,0.650,0.824,1.000,0.544,0.522,0.448,0.127,0.176,0.000,0.000,0.000,0.426,0.022,0.598,0.590,0.320,0.816,0.982,0.779,0.191,0.667,1.381,0.184,0.000,0.000,0.164,0.764,0.000,0.409,0.000,0.000,0.000,0.598,0.000,0.000,0.000,0.000,0.000,2.253,0.159,0.145,0.211,0.365,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.430,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,default-pass-adaptive-proposers,Default pass + adaptive proposers,14400,120.000,12225,101.875,119.175,0.668,0.491,0.664,0.849,0.993,0.545,0.520,0.463,0.143,0.151,0.007,0.000,0.000,0.405,0.013,0.514,0.532,0.302,0.827,0.992,0.750,0.000,0.000,0.000,0.173,0.993,0.082,0.156,0.793,0.032,0.418,0.000,0.000,0.000,0.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.442,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,default-pass-adaptive-proposers-lobbying,Default pass + adaptive proposers + strategic lobbying,14400,120.000,12197,101.642,119.167,0.666,0.489,0.662,0.847,0.993,0.544,0.518,0.461,0.141,0.153,0.007,0.000,0.000,0.408,0.013,0.514,0.534,0.306,0.827,0.986,0.768,0.195,0.661,1.332,0.173,0.993,0.082,0.157,0.796,0.032,0.416,0.000,0.000,0.000,0.514,0.000,0.000,0.000,0.000,0.000,2.255,0.158,0.145,0.209,0.366,0.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.439,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,default-pass-deep-strategy-bundle,Default pass + adaptive strategy bundle,14400,120.000,13731,114.425,119.242,0.727,0.512,0.715,0.954,0.994,0.560,0.477,0.534,0.235,0.046,0.006,0.000,0.000,0.329,0.011,0.340,0.319,0.278,0.839,0.988,0.852,0.192,0.613,1.382,0.161,0.994,0.272,0.116,0.780,0.239,0.449,0.000,0.000,0.000,0.340,0.000,0.000,0.000,0.000,0.000,2.366,0.164,0.149,0.204,0.358,0.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.455,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,default-pass-multiround-mediation,Default pass + multi-round mediation,14400,120.000,13611,113.425,120.000,0.713,0.506,0.687,0.945,1.000,0.558,0.470,0.528,0.222,0.055,0.000,0.000,0.000,0.344,0.013,0.363,0.342,0.323,0.836,0.988,0.909,0.000,0.000,0.000,0.164,0.710,0.255,0.113,0.897,0.249,0.444,0.000,0.000,0.000,0.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.444,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,14400,120.000,12430,103.583,120.000,0.694,0.511,0.707,0.863,1.000,0.561,0.476,0.484,0.229,0.137,0.000,0.000,0.250,0.301,0.083,0.313,0.322,0.325,0.842,0.915,0.896,0.000,0.000,0.000,0.158,0.709,0.253,0.112,0.835,0.249,0.448,0.000,0.000,0.000,0.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.540,0.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.411,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,14400,120.000,6402,53.350,120.000,0.611,0.562,0.828,0.445,1.000,0.574,0.645,0.255,0.202,0.555,0.000,0.000,0.000,0.195,0.013,0.214,0.390,0.257,0.861,0.968,0.486,0.000,0.000,0.000,0.139,0.000,0.000,0.108,0.205,0.000,0.525,0.000,0.000,0.000,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.318,0.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.278,0.399,0.000,0.000,0.000,0.000,0.000,0.049,0.287,0,0
popular-anti-lobbying-push,Popular Anti-Lobbying Push,High lobbying pressure with stronger public responsiveness and more appetite for reform.,1.000,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,14400,120.000,7981,66.508,66.525,0.724,0.686,0.933,0.554,0.554,0.702,0.666,0.389,0.540,0.446,0.446,0.000,0.000,0.015,0.002,0.003,0.003,0.243,0.861,0.938,0.462,0.000,0.000,0.000,0.139,0.554,0.297,0.046,0.023,0.000,0.661,0.000,0.000,0.000,0.003,0.000,0.001,0.002,6.000,0.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.369,0,0
